event_id,customer_id,event_type,event_time,session_id,page_url
2780,1267,page_view,2024-03-03 22:23:42,43cff30e-4955-43f0-a4c6-79b3209fd956,posts
2781,573,logout,2024-03-06 02:14:35,f0a9de74-b773-482d-8e44-b2210b68f991,tags
2782,167,search,2024-02-13 15:40:48,f9d8f30b-985f-4fe3-bb40-ad0b6bbc83d5,categories/tag/blog
2783,1956,purchase,2024-01-10 16:30:51,f7f0b71b-aaa5-438c-a8b3-556d2be6023e,list/category
2784,1709,click_ad,2024-02-04 19:29:36,e226d3db-2fea-4567-bb6a-2a16faa45233,list/main/explore
2785,85,click_ad,2024-03-11 19:19:11,34142b18-6a49-4a86-a00d-e68869268f2e,list/search/search
2786,772,click_ad,2024-03-20 23:49:22,d33a9425-1e60-4e01-be6a-d79f9ccd75c2,tags
2787,889,search,2024-01-23 18:59:30,a13ad103-671f-466c-8864-2c7719e192f2,tags
2788,29,add_to_cart,2024-02-16 09:22:06,a56a2ee4-1f57-4377-a250-0680c6762e78,tags/list
2789,1435,logout,2024-01-12 07:26:25,57e3ad59-13b2-476a-a954-1237ec7d9cf6,categories
2790,309,search,2024-01-10 07:02:55,92f616d9-e27c-4b1c-a56c-c4ac594d7133,posts/wp-content/app
2791,200,page_view,2024-02-02 00:47:12,0e01ec96-aa64-499f-8cf8-265389819da7,search/explore/search
2792,1405,click_ad,2024-02-29 06:54:33,d8b738d2-9556-4e1f-b9f3-f5bc58216f4f,tags/blog
2793,361,logout,2024-03-31 00:39:01,425ae864-055b-4fce-b245-42cc97cabfd4,blog
2794,1132,add_to_cart,2024-01-29 04:13:50,8c16acb3-a3dd-4b80-b506-efb5a97b9d31,blog
2795,1899,click_ad,2024-03-25 10:15:13,4b823e3d-083f-4e8d-985d-eda93688bddb,wp-content
2796,1374,search,2024-03-26 15:34:53,413e19bf-efb2-4d2b-98a4-b1394b453d16,search
2797,71,purchase,2024-01-14 17:19:51,8de9e153-afce-4ddb-b162-632ca6af9d8d,wp-content/categories/list
2798,1435,add_to_cart,2024-02-14 07:53:21,6fad54a1-28dd-4f3f-8c59-6124e86b7881,search/categories/tag
2799,1498,logout,2024-03-10 14:07:13,d24e0e20-18db-4ce8-adee-e6fb4ea58070,wp-content
2800,1632,search,2024-01-30 15:24:16,d408e413-8074-4c22-82b6-ba5cef2b9bce,app/app/posts
2801,286,click_ad,2024-02-21 21:47:08,338d5cc8-50db-4070-aed7-3a882b8c5e0a,tags/categories/list
2802,518,logout,2024-02-22 11:12:04,7726c3f2-86e1-4176-a56b-e79279dddcf9,app/categories
2803,607,page_view,2024-03-22 08:27:08,adcb9f36-0d9b-4efd-90bc-f40b164ae0bb,tags/tag
2804,798,purchase,2024-03-09 12:42:41,34fff9d6-a0a8-4187-bf90-1f8d289d6499,posts/blog
2805,1925,purchase,2024-01-18 01:05:07,d6504df9-7b35-4a0b-953b-885ef7366141,tag/main
2806,726,purchase,2024-03-09 03:13:21,b2a4c9d0-bb1f-4891-8d3e-fb686f108f60,search/list/wp-content
2807,669,search,2024-03-22 13:46:09,d71f9701-e52c-4671-b029-3a2572086017,categories/tag
2808,426,add_to_cart,2024-01-21 12:51:44,89c0e11e-15ae-430f-8c7e-56f2d667d03c,main
2809,1013,purchase,2024-02-23 22:27:31,917cac0f-52bc-4aad-b104-9a2abab64945,app/posts
2810,130,add_to_cart,2024-03-30 11:53:38,05dceeb7-aff1-4987-a778-8b6dc4d4bbce,main/main
2811,1919,page_view,2024-03-02 05:10:08,bee4b695-e093-49ae-9048-cc854c37c2a7,blog
2812,1766,purchase,2024-03-20 06:46:15,aaf71e27-de1d-479c-b6e0-163b7bfba730,categories/tags/tags
2813,754,search,2024-01-23 01:05:35,ba8f7791-9084-4f43-b576-9f3ff1416bb0,app/category/posts
2814,306,purchase,2024-02-28 06:57:28,38e06339-0018-4255-af6f-8983bcfbc8b6,tags
2815,1841,click_ad,2024-02-10 08:38:03,3df55119-ae78-417d-9e75-61496f178e27,main
2816,1795,purchase,2024-01-07 09:23:59,98ad1050-31eb-426b-90c6-2eb5de17e7ad,explore/category
2817,201,page_view,2024-01-21 06:51:12,344c3212-cb78-4318-9bc2-40ca47a0b664,list/category/wp-content
2818,1234,page_view,2024-01-04 12:28:12,a55ea518-4753-41ee-84e9-4dc13eb432b7,categories
2819,1628,purchase,2024-02-22 17:35:17,7845fc2a-0e6d-490f-a3e1-7f725dc29b52,explore
2820,247,add_to_cart,2024-01-06 07:41:09,4cb07fbc-ac75-4115-8660-c37d0ca860c4,categories/tag
2821,865,purchase,2024-02-18 07:41:56,eb72173d-af5a-4635-a07e-9f134b8b5c82,list/search
2822,558,search,2024-01-26 10:07:38,db0a6dd2-1f92-4903-8c8c-5da6c395c767,main/search
2823,1611,add_to_cart,2024-03-15 15:39:52,78cd30a3-0d47-4f94-8ae1-f33df701755d,category
2824,116,click_ad,2024-02-07 06:14:10,608f634c-c8ef-4db7-96bc-a139923bd81a,list
2825,1206,page_view,2024-03-01 18:59:34,fc9f93d2-fe4c-4579-bead-ff43f49aa875,list/app
2826,1400,click_ad,2024-01-01 12:40:24,07fbe620-680e-4894-a5a9-781f78cab4df,explore/main/posts
2827,661,page_view,2024-03-25 21:01:11,42bfd57b-efe1-42d3-8d25-4dbd754bde5b,main/tag/category
2828,1747,click_ad,2024-01-12 04:14:28,692343df-f643-464b-898a-abaac8e2162d,tag/category/explore
2829,419,search,2024-02-16 22:51:17,cefa313d-181b-4f03-b543-6cc0b45c0911,wp-content
2830,424,add_to_cart,2024-03-30 17:15:30,c867593f-5fad-48cd-9288-4172d1a5a09b,explore/search
2831,422,page_view,2024-02-09 19:53:28,8385e714-b1a0-4ed4-a8a7-2c4ebc8f7839,explore
2832,250,search,2024-02-19 10:39:26,ce247e6c-65eb-4756-8ce1-2d6c2abec743,wp-content/main/explore
2833,928,add_to_cart,2024-02-17 19:46:29,5ffb9199-8a89-45e5-9305-977df3e3a5a1,main/blog
2834,1054,page_view,2024-03-08 04:23:42,853d4fa5-db24-4b8f-ae10-6bbed143ed10,wp-content/category
2835,328,purchase,2024-01-31 04:07:04,6724642a-e944-4790-a327-e39d22c5e9d8,blog/app
2836,186,purchase,2024-03-01 07:07:45,00ae8168-d3cd-4f99-a73e-744c4d4280dc,list/explore/list
2837,602,purchase,2024-03-25 12:25:17,45ec74ad-5b66-49ee-842c-de6c25e734fb,app/explore
2838,1547,page_view,2024-01-21 01:59:33,ce52a833-8129-4e62-a53e-18293f19e30e,category/search/tag
2839,676,logout,2024-02-26 19:51:18,9f10ef32-11be-4959-8aba-c36986e19e0c,wp-content
2840,699,page_view,2024-02-24 08:43:58,6028cd32-7567-4be7-b488-45419d2d48ad,main/tag/category
2841,640,logout,2024-01-15 13:12:51,b512dd5e-172f-45b7-87aa-07b31f3c43df,blog/list/wp-content
2842,1554,add_to_cart,2024-02-14 10:29:53,b55c1233-2266-4371-af0a-7e199f122b25,category
2843,783,click_ad,2024-01-13 22:19:55,5e40da50-4c78-430e-a171-a9ab3bb8268d,blog
2844,1290,search,2024-03-17 23:02:46,0b994ba5-0750-4f4a-a971-93aee5057bc9,main
2845,354,page_view,2024-02-05 12:58:39,a5b1e752-5dcc-42f8-9d9d-5ac29b6a2c34,list
2846,90,page_view,2024-01-22 19:48:11,dfd406e6-a9aa-49df-9144-93058107e631,categories
2847,1850,click_ad,2024-03-05 00:13:12,18c9aaa2-56b9-4ad5-882f-474b7f79fa88,categories/blog
2848,1165,page_view,2024-01-26 08:17:07,ceb8fb0e-1493-4092-8f23-30b9911c5e8b,wp-content
2849,886,search,2024-03-20 19:49:51,197befc6-47df-4452-88c5-58f41519b6a0,search/wp-content
2850,1338,search,2024-01-11 02:08:59,03918986-7aa4-4e26-9a9c-931293c8b756,list/main
2851,621,search,2024-01-27 19:02:45,b2cabdcc-4c44-4b93-9fee-c9cdac500660,posts/main
2852,1569,search,2024-02-23 18:42:12,5b640084-0285-41e5-9d1c-d28dea9c40a0,category/tags
2853,1029,click_ad,2024-02-18 19:20:23,a44a483c-1b3a-42df-9466-204a85421302,posts/main
2854,629,search,2024-02-05 10:58:27,5697448a-eeff-4cba-bd77-54c91d3ac692,categories/search/main
2855,1110,logout,2024-02-18 22:29:00,cda5bb66-fd2f-43a5-a51c-5253f2323e8a,list
2856,1001,purchase,2024-02-25 11:42:13,ab848b8e-e757-49bd-96a4-c6b284b987a0,category
2857,781,page_view,2024-03-29 08:19:48,f8f94fd1-900b-4c0b-802b-0fb07153e573,list/list/list
2858,882,add_to_cart,2024-03-16 11:51:24,d4abe1c4-4d8a-4b32-84aa-c1294abcf4d5,categories/categories/explore
2859,1060,purchase,2024-03-11 15:33:20,5a574292-fe6f-4f99-9222-4bc7b779179d,explore/tag/tag
2860,788,purchase,2024-01-30 21:24:24,c18589e8-65ce-411c-95ec-caeb639c1dca,category
2861,1928,add_to_cart,2024-01-16 13:14:14,aa2a0c63-3609-46fc-86a1-8f327d21059d,list/main/categories
2862,747,logout,2024-02-06 18:29:12,5b7724d9-c36d-42eb-afad-c5e075669307,list/posts
2863,1219,add_to_cart,2024-03-08 02:35:43,d412409d-441c-46af-8380-e2d1773a17d0,tags
2864,877,click_ad,2024-02-24 13:28:13,0418cc32-447a-48c4-b05f-0484002e0e1c,posts/posts/search
2865,1238,add_to_cart,2024-02-28 00:33:22,b051e1fd-e4d1-41b5-9c4f-cc42dc77301b,app/blog/categories
2866,1589,purchase,2024-03-01 18:03:05,3864a879-32cf-46a5-9446-95b79380a394,tags
2867,735,purchase,2024-01-28 21:51:30,f4c1b8e7-c5f2-4487-997f-5efb329fb806,tag
2868,1403,search,2024-02-08 11:58:29,73638568-682e-450e-a7e3-041f173be7d3,wp-content/tags
2869,371,logout,2024-03-21 02:49:05,bf668446-daa3-4163-80b0-b042cf952620,wp-content/search/explore
2870,1051,logout,2024-01-31 01:27:37,c3103db6-a899-4edd-aca5-b368018752b7,explore/tag/categories
2871,511,click_ad,2024-03-31 14:01:30,e2950040-63c8-4978-a4e6-ac3ca74ab639,app/main/explore
2872,1491,click_ad,2024-03-01 03:16:44,59af7a5e-687b-49c0-905c-4f25ed531c47,categories/tags
2873,1128,page_view,2024-03-11 14:21:48,d7518dee-1734-4168-98f6-8947ac03d1f7,wp-content/blog
2874,1676,purchase,2024-01-19 18:50:22,30e8fa1f-2938-403a-abf0-b61e44a192ea,category/tags/app
2875,1678,logout,2024-01-23 12:26:50,89755cdd-652b-4381-9226-c2a02d928881,explore
2876,687,page_view,2024-03-20 21:16:08,2cb73844-9c28-44c2-b8e3-e242da7f6072,list
2877,1040,logout,2024-03-14 18:50:31,3094c222-4c48-4fa8-a822-04c14ab9c162,posts/app/posts
2878,1857,logout,2024-03-23 15:59:28,33576bb5-f9e2-4447-846e-2ef211cc63e7,explore/tag/tag
2879,440,page_view,2024-02-19 04:37:23,ae21f6cb-bc41-4fbf-8e6f-def07efc42c7,category/blog/categories
2880,624,add_to_cart,2024-03-12 03:11:15,e7926e70-fd72-421f-b390-a05d98de9cb9,list
2881,691,logout,2024-01-26 06:48:48,ba2781cf-d1fb-43d0-9202-f0c2430d7464,category/posts
2882,1338,click_ad,2024-02-26 03:42:08,bf92fc14-c966-4b90-8f50-ddcb421c1411,list/tags/wp-content
2883,500,click_ad,2024-03-11 10:27:25,e3133550-e344-4083-ad7f-ee4df480b987,explore/wp-content
2884,832,click_ad,2024-03-08 14:17:02,7f88a825-950e-44d0-ba3e-67123e756e84,wp-content
2885,716,purchase,2024-03-06 22:44:50,ca7cf3f9-9a26-47e3-be7f-ae9eef79004f,tags/explore/category
2886,1837,add_to_cart,2024-03-20 15:13:30,d7fc88bf-ceff-4ccd-8629-01a2457084be,wp-content/app/app
2887,627,click_ad,2024-01-14 11:21:01,d596bb27-4969-483e-a054-9051bd8a0dc9,list
2888,636,search,2024-01-13 00:38:13,f8c39167-008a-4751-9617-6f17ad04f0d3,wp-content/category/category
2889,235,page_view,2024-01-24 12:08:51,d00715cf-9e71-4daa-b66c-41a2c69d3d48,category/tag
2890,693,add_to_cart,2024-02-09 06:22:32,3cdba0fc-5aa0-4e05-87fa-4e2e9daca5f7,category/explore
2891,1329,purchase,2024-02-13 12:45:55,3483df76-666b-4ff9-9794-52766fad2335,categories
2892,1429,purchase,2024-02-29 12:01:36,8c82c375-8498-4d4c-b4d2-5b9fe5835db0,main
2893,1463,search,2024-03-24 10:07:09,5aa67aea-4bab-41a5-b370-636f8a001680,main
2894,816,add_to_cart,2024-02-27 19:29:20,65c5bb1b-9207-4a01-be1c-0b7f1099e08b,tag
2895,491,search,2024-01-01 02:46:01,5f065343-e147-4463-b859-9db9c01163d9,category
2896,1128,add_to_cart,2024-02-04 10:02:29,4a926cc8-c620-4263-b67c-94e69f225fd2,main
2897,354,search,2024-01-06 03:22:38,ccef8143-486b-423d-8c49-8d1dd8d50d3d,app/main/app
2898,1188,logout,2024-02-16 09:28:03,ab10e2df-689a-4dc8-97b0-48fb4d84e441,main
2899,339,click_ad,2024-02-05 00:05:00,4cae28b0-5e25-409c-9f8c-cdfb8c6a9315,tag/category
2900,506,click_ad,2024-01-26 03:01:02,33f59d62-45ab-4413-9aa3-2054289a7525,categories/wp-content/tag
2901,457,logout,2024-03-06 19:20:47,4607b1d7-e94e-4fa4-b8a5-0f901e2c2e95,search/posts/category
2902,1644,search,2024-02-17 09:41:57,099114e0-c287-43a9-ad54-f0ec044b2585,wp-content/main/category
2903,1545,click_ad,2024-02-08 11:49:12,0aa0c063-295c-4281-85f0-816ad4462242,wp-content/wp-content
2904,1693,logout,2024-01-04 07:07:55,6374381e-d30b-4884-9f8d-dbe164a5f9bc,blog
2905,1498,page_view,2024-02-13 09:52:18,2cfce801-3f6c-4231-bf19-07ad7ad57b2f,list
2906,1228,search,2024-01-16 17:07:19,03438f21-d3c2-43b7-8fa2-3f084b34109a,wp-content/explore
2907,1912,purchase,2024-01-01 15:22:44,447fc55c-db19-4dd3-84b4-ee1413e78aa7,wp-content
2908,1715,page_view,2024-03-13 03:02:39,eb34e0fc-8963-44e6-adb0-b20c0de6db02,blog/category
2909,1885,page_view,2024-03-26 15:22:49,2324c955-2b58-480f-8d19-fa4ab69bdf31,app
2910,285,logout,2024-03-25 02:43:24,aede83a2-3610-480a-821d-39e2c9b9344f,list/wp-content/category
2911,301,logout,2024-02-27 19:54:37,a0a53c3f-0733-43f4-a194-ce4d30f4de8b,explore/posts
2912,1523,add_to_cart,2024-03-22 09:54:07,b26cbfd9-71d0-4aa3-9507-7a85c1d7fa00,categories/wp-content/app
2913,1900,page_view,2024-02-17 21:20:17,cced646a-fef1-4bf8-a955-7423b8f0ce5a,categories/category/category
2914,262,logout,2024-03-25 23:58:23,323e8951-556e-4412-9686-09884f133827,main/category
2915,1218,click_ad,2024-01-25 19:41:06,a7cb577f-bfee-4691-9dc3-69c125a0504c,search/tags/blog
2916,262,logout,2024-03-28 10:23:49,6ece4d67-bb1b-4db2-b4d8-d8eeeb3aead2,app
2917,909,page_view,2024-03-13 22:03:13,ff9c1dc8-c296-4ff4-9938-1458917c0a5a,blog
2918,1850,page_view,2024-01-01 19:41:48,c652b543-acbd-4f4c-9e35-4af5229ee60f,category/explore
2919,70,search,2024-01-14 21:04:46,78d2aa4b-db93-40b4-a003-dc8ec85e2732,tag/explore/categories
2920,1993,add_to_cart,2024-01-27 13:37:28,eaec1f07-09bc-4abe-8912-526693d6edf7,main
2921,1980,click_ad,2024-01-16 22:00:56,48630764-75d5-4fd9-9db6-903b6d1ccb06,main/posts
2922,1916,purchase,2024-02-25 10:35:28,0f4c082b-72ac-4b2b-82ab-57ecf96aef81,main
2923,872,logout,2024-01-10 18:02:58,641cad94-d103-4e6d-9aec-fa73420104df,tag/explore
2924,1552,page_view,2024-03-30 06:54:22,c3831b5b-1db7-43f5-9bdc-ffb0048ea9e1,category
2925,579,logout,2024-01-26 12:18:58,c487c6d1-93ef-468a-80be-c0f7aa25bc19,blog/main
2926,848,add_to_cart,2024-03-26 09:21:56,c1cd40d0-5f96-4312-8341-950dfc5cedaa,wp-content/categories/wp-content
2927,1058,purchase,2024-02-01 18:54:55,14b8d98a-9851-4293-9d2f-fccc1eafd807,blog
2928,1288,purchase,2024-03-18 19:50:08,6cc7077b-061c-47ce-8cdb-16ab484a70b5,posts/blog/blog
2929,362,page_view,2024-02-21 09:28:13,4b205fdf-ba10-4e4c-9072-cf12ca2b73af,tag
2930,846,logout,2024-01-31 12:39:40,6598a26b-3453-4147-adf7-903b67c7e18f,explore/search
2931,859,add_to_cart,2024-03-02 13:04:54,ed887d23-8bec-4f14-a85a-25ce6a58823b,explore/tag
2932,205,logout,2024-02-15 07:57:24,e6e0f5ba-d259-46d1-8bbb-d1cdab684122,app/wp-content/list
2933,1234,add_to_cart,2024-02-08 05:15:50,6c74f55b-444b-4f1d-9d8f-47e4b04d3a62,search/wp-content
2934,1571,click_ad,2024-03-23 10:33:23,b5f743f8-508d-4b37-bd58-7c7b76ef39be,tags/tag/main
2935,253,search,2024-01-26 14:39:11,c196cc0d-2a2e-4686-85fc-4157695e99eb,app
2936,1027,logout,2024-01-02 07:31:29,8f832ae6-dbcd-4bb5-868a-dbdc11b2dae5,app/tag/category
2937,1905,purchase,2024-03-22 07:04:39,99214831-2261-43db-bbd3-f212d3917ef7,posts/list
2938,1714,logout,2024-01-09 12:21:36,b15e7423-da09-4351-ba42-b9de14b7bb9a,list
2939,86,add_to_cart,2024-03-10 06:37:54,dad0bf3f-1ffd-422f-9f79-cf58f6214075,blog
2940,3,logout,2024-03-17 20:04:59,14b68c0b-1a1f-4bcb-a418-3017d16752ad,list/app/blog
2941,96,page_view,2024-03-24 11:05:31,e0f3f54a-1962-4d1e-9197-8bbcf4dd07c1,categories
2942,1132,add_to_cart,2024-03-16 06:21:41,3358731a-c583-4864-a4e9-0c02e6a0bedd,posts/wp-content/app
2943,1722,page_view,2024-03-03 17:25:12,de9ed34d-690f-4251-aa2c-8e1d70cba0c8,tag/wp-content/tags
2944,1312,purchase,2024-02-01 20:58:54,233c28b7-c62d-47ba-8fdd-d752fb9422bc,categories/tag/main
2945,522,logout,2024-02-22 16:22:02,ae1ce8ac-e2c5-4bce-9b79-519b913eae00,tag/tags
2946,643,page_view,2024-01-16 00:29:58,07c62439-c6be-44d2-af97-3c0ba90c664d,category/categories/tags
2947,597,purchase,2024-02-21 19:30:40,5c5ef8b8-8763-4949-8722-6d04a9fcb82e,category
2948,1388,purchase,2024-01-14 17:19:11,9753c3fb-8b8c-42cc-9ef5-cc0b0218d2ef,tags
2949,1837,click_ad,2024-01-15 10:14:30,fd197c76-7702-4a61-bbcb-b6ba01157d05,category/app
2950,1548,page_view,2024-03-23 10:32:30,2e797bd9-eb06-4343-878b-144548161ad5,list/main/search
2951,1298,purchase,2024-03-29 06:04:27,a1ebff22-1514-4e55-a182-197e24efa684,explore
2952,650,add_to_cart,2024-03-25 17:22:10,14f3adfb-32ae-4894-8808-b60db476837b,tag
2953,1033,page_view,2024-03-11 05:56:10,ac79e990-d4a5-41cf-b3df-7b366f702ad2,tag/list/tag
2954,683,click_ad,2024-02-21 19:57:01,78f575f3-52b1-4c01-9973-fd05a346849c,tags/app/tags
2955,322,page_view,2024-01-28 09:45:51,8eef5f22-196a-4ecc-a416-553be96071df,app
2956,1825,click_ad,2024-02-14 22:46:20,742041bb-5012-466f-8cb4-6dc4cb53b414,tags/tags
2957,302,logout,2024-03-07 22:33:17,6fd88fe0-b269-49a5-a12a-f9ee7f186acb,list
2958,149,search,2024-03-29 14:48:30,c7f7e87c-6e23-4495-a5ca-69c28d28c633,category/list
2959,1397,purchase,2024-03-13 14:41:31,fd8f8269-1d39-4a58-a047-9961639b4f25,tags/wp-content
2960,353,purchase,2024-03-11 07:13:41,a1377dca-6a42-4dc6-805b-b13ff291fc29,list/tags
2961,1387,click_ad,2024-01-24 18:33:21,21c6a86b-7619-4e30-826e-dd0101795a79,posts/main
2962,689,click_ad,2024-03-31 04:34:02,aaef4e1f-ddd6-488c-ad81-4cf8864acb95,main
2963,247,logout,2024-02-21 02:22:11,7f6e2d20-caec-42da-8aa2-80e3e234521e,category
2964,1651,page_view,2024-03-17 07:10:59,c9ec21cc-828c-4dbb-993a-e73bf519f00f,explore/main
2965,1116,logout,2024-01-13 12:35:48,3c4a1fe7-d2df-4275-b770-f949aaa62dfd,posts
2966,1715,purchase,2024-03-05 03:09:55,e92fb352-72c7-4f41-9ece-a7c22ea7da45,explore/search
2967,1391,add_to_cart,2024-02-11 00:55:54,147ef697-fb13-4443-8086-b15cb96cd0e9,blog/tag
2968,76,purchase,2024-01-17 10:14:46,c4f4b847-b7e3-4944-8276-a065ab3922c6,list/list
2969,818,search,2024-03-12 22:49:15,551e5357-a30c-4767-aa8d-4805a4ee7d9e,app
2970,307,page_view,2024-02-14 19:22:11,558bd59c-0386-42a8-b3f9-78ab1140bb3f,search
2971,63,click_ad,2024-02-05 06:42:25,d0fd7ff4-6aa8-479b-aa50-6cb797d31efb,categories/tags/explore
2972,1318,purchase,2024-02-29 07:12:44,a4d068eb-0595-4649-bafb-0dd949bd9d12,blog/tag/wp-content
2973,1335,purchase,2024-03-21 13:30:23,62e47777-4967-4b7d-b52d-cdf0cc52256b,explore/main
2974,1820,purchase,2024-01-09 16:50:39,041d6e24-a932-4ca5-aeb2-ae004ba6c35d,categories
2975,612,search,2024-02-08 09:32:28,355d34c6-3192-4372-92ba-fb17b0cea216,search/app
2976,59,click_ad,2024-02-05 08:27:21,a484c003-545a-4104-b1dd-1bf122c2d83d,tag
2977,258,click_ad,2024-02-28 04:41:42,91eb149b-94b4-4863-920d-6388f1f8f0e8,search/categories/tags
2978,56,purchase,2024-01-15 09:46:55,4298d364-7396-4be5-b99b-c4fa3dde6540,search/tags/blog
2979,552,purchase,2024-02-26 08:39:43,4c6c67c9-ab7b-438f-a083-e34ab69c0b1a,blog
2980,325,click_ad,2024-02-06 01:49:44,fd0ccc06-87f1-459c-a83b-a6020d614de0,explore
2981,553,click_ad,2024-03-10 03:23:12,23fe3be3-8357-440a-a34b-33d2ad34d35f,categories
2982,1323,logout,2024-02-26 19:30:21,995a3ed4-99a6-4212-af3a-61bf44b7b939,tags/tag
2983,399,add_to_cart,2024-02-19 05:59:16,241b0de2-3664-481c-9623-03c566e3320b,wp-content/categories
2984,1004,page_view,2024-03-04 14:24:14,fbd28340-1f7c-4bda-bc9e-cf4c1edb69fc,app/main
2985,1597,logout,2024-03-14 14:46:47,528be355-638d-4e9a-9830-568143ffe50e,tags/category/wp-content
2986,772,search,2024-02-25 18:28:00,e016d3e4-4d05-45cd-9c60-8d84d19ef71b,posts
2987,1230,logout,2024-01-14 19:49:49,bfe3e402-6e20-4fba-8b41-e3fa1c2ef870,search
2988,1284,logout,2024-02-14 13:25:24,195f4000-fb19-4184-9ff0-6ea60240e985,category
2989,1742,logout,2024-01-08 01:50:38,34214722-1740-4e4e-b037-ce1aabbe5ad5,tag
2990,1698,page_view,2024-02-07 10:53:27,68ea75b1-1818-41f5-a53e-dcfb5769c061,tag/main
2991,610,search,2024-03-05 07:15:55,8595711c-23a9-449e-832a-e2eca7596d08,search
2992,640,logout,2024-03-28 17:28:03,b8e3c60e-259d-43ec-8a15-46431d61155a,tag
2993,199,logout,2024-01-10 06:53:54,43de320f-fb20-4b64-821e-95fe01425202,blog/tag/category
2994,1699,click_ad,2024-01-15 18:58:11,eb3798a6-44c7-4997-80d5-ecda78e7f44f,posts
2995,215,click_ad,2024-02-01 05:24:28,7deed245-187f-4d95-9f66-a106bbc18132,category/blog
2996,600,search,2024-02-09 16:57:21,e30e74a4-3455-4333-908f-fb53306b1882,app/posts
2997,1183,add_to_cart,2024-03-09 12:25:09,62d1921b-11b4-4ee4-a90d-d0080e90de17,category
2998,1615,purchase,2024-01-05 22:59:30,d6a3e3a2-e4dd-40ac-8b5d-77612db3c03e,wp-content
2999,243,click_ad,2024-03-23 06:55:54,38b8d093-5ac7-48ee-ba57-76d9bb18e478,category/categories
3000,931,logout,2024-01-05 17:47:52,211906ee-774f-4b45-871a-b6e75a83a5bb,category/search/wp-content
3001,1409,search,2024-03-29 23:19:20,d559d824-732e-48ff-9679-a35d34578dff,category/list/posts
3002,1684,logout,2024-01-28 01:59:26,17e2c5d0-1455-4543-a70e-f67b9d2fc76a,wp-content/wp-content
3003,1588,logout,2024-03-17 01:41:49,f9eb2240-e865-428c-a7d3-91ef955abf9f,posts/app
3004,854,page_view,2024-02-23 01:09:04,f303d6cf-b558-4069-86b6-81b6170fa867,blog
3005,139,logout,2024-03-03 09:34:06,29b20734-ac76-4f1c-8233-e75a5d7d6e81,tags/wp-content
3006,1819,search,2024-02-09 00:32:26,5b0a82ce-36b1-4a18-b5b9-1d1616c6fe5b,list/search
3007,1628,logout,2024-02-02 10:44:24,28e65fa6-e191-4b6b-965c-ded4491e0bbd,tags/wp-content/main
3008,229,click_ad,2024-03-11 06:42:45,6f90eac7-4138-4f49-a1d7-722cd00286ae,app/wp-content
3009,1531,search,2024-02-12 23:25:53,f790a74e-821b-47f1-afb3-967638b758a2,category/main/category
3010,1341,purchase,2024-03-20 03:32:46,92bbe5d5-c799-426d-a0c0-f54ce262aae7,categories/tag/category
3011,1383,add_to_cart,2024-02-09 14:25:59,899e5720-8754-4c6d-a93e-e38e375008a1,categories/wp-content/category
3012,803,click_ad,2024-01-18 01:38:09,16849306-7408-4b3a-b999-a07895524df5,main
3013,199,search,2024-01-14 20:03:26,89c56fb1-9ddc-4999-92a3-f95b5253dc1b,search
3014,1812,add_to_cart,2024-02-14 06:55:11,126e0869-a4a5-406a-b4d3-4a33e0a0c541,list/category/posts
3015,1150,click_ad,2024-02-11 00:34:59,438d1ffd-22ce-4265-8692-f4f3d33d8b23,tags/tags/list
3016,654,purchase,2024-03-12 18:50:22,3b034d9d-cb5e-40ff-83f0-85b4a8f2b570,explore/explore
3017,601,logout,2024-02-19 08:59:07,2263c37b-6ace-41cf-9247-3d4288780aa5,tag/search/category
3018,1070,logout,2024-02-10 10:47:27,ce6e8777-f645-4875-ab7f-4263fbe71ac1,explore/app/tag
3019,1721,click_ad,2024-01-02 04:36:53,195a482f-1008-43e5-8d47-32340bbb952d,app
3020,1194,purchase,2024-01-07 10:03:17,881b6ea5-ece2-44d1-9633-f3cf0ab363f9,blog
3021,511,add_to_cart,2024-03-27 02:32:47,e30fd889-999f-402f-be01-90c4f3287b66,tag/app/wp-content
3022,1478,search,2024-02-07 14:00:23,6e07a337-8c39-470c-8b03-5b00bb89af02,posts/posts/list
3023,64,add_to_cart,2024-03-25 20:25:55,947ad62b-9b9e-4a60-a381-16806d1614d7,app/app
3024,44,click_ad,2024-01-11 02:37:47,f6086f20-d4aa-443d-a5e3-dff0fc3d3dbf,main
3025,140,purchase,2024-03-19 18:49:27,e92b13e3-9c04-4cce-8b1e-80eb91320665,tags
3026,448,page_view,2024-02-12 02:28:45,dd1eb78d-5413-42fc-9703-912a14f910fb,explore/explore/main
3027,1009,add_to_cart,2024-01-12 15:08:36,57202a4f-5f82-4485-ace6-8737dbc91066,list/list
3028,398,purchase,2024-02-14 09:25:01,d061c362-0bb6-4e9a-a431-c8b3df103511,app
3029,925,logout,2024-02-19 23:00:38,f0d6772f-9366-4929-9f06-3b36cf37b593,list/tag/tag
3030,1045,add_to_cart,2024-02-23 20:20:39,6c2abd57-bda3-479e-8297-1c7d0ee83508,wp-content
3031,1792,page_view,2024-02-16 08:50:42,9cf195a9-40cd-4f9a-a393-be8cfff2d298,search/blog
3032,674,add_to_cart,2024-01-21 18:45:24,e2530bb0-85f4-4cad-90bd-f2851fe3ecad,app/list
3033,356,logout,2024-02-24 03:45:35,d8c968cd-ad40-4ea2-bcd6-4f5cde774b88,app/tag/main
