event_id,customer_id,event_type,event_time,session_id,page_url
2517,1468,purchase,2024-03-06 14:56:55,22fe2455-27ec-44b7-9336-1fc716e212e7,category/app/list
2518,1190,search,2024-02-03 02:04:33,b9539b1a-8eda-4ac6-a87f-a817432cf976,app/wp-content
2519,1279,search,2024-01-20 05:34:46,2c0c4365-5f96-463e-a74f-58647f614321,app/blog
2520,583,page_view,2024-02-08 16:39:21,669bdd3a-fc01-454d-8dbc-e0df095b4785,list
2521,129,click_ad,2024-03-13 12:23:11,530ec1b3-4f41-4e45-b3b9-c730478ed9cb,tags/posts/tags
2522,1573,add_to_cart,2024-03-21 11:51:45,ea5a4bf4-602b-414d-aaf8-eacc926984e1,explore/tags/list
2523,1403,click_ad,2024-03-14 03:27:58,9499e201-07a0-465b-be34-b8e0a21ebc46,posts/main
2524,1977,search,2024-01-16 17:55:50,82b6949e-3b7d-4398-bf74-81a8ac897c4b,explore/explore
2525,904,page_view,2024-03-26 08:38:07,c8179f3f-57af-4aa8-87ca-79741151733b,categories/tag
2526,627,purchase,2024-01-24 23:25:29,2a66909e-66b8-4e4a-8156-05860a27ca32,tags
2527,771,page_view,2024-03-15 01:07:01,6276f33f-f94c-49f7-af05-f8860e933c20,wp-content/posts/category
2528,1073,click_ad,2024-03-05 06:12:30,085976ab-cd37-42d8-881f-6b69df318974,main/explore
2529,1617,page_view,2024-01-29 17:18:42,0fc6fa8b-0128-4aea-a566-ccd13b6747b9,main/main/main
2530,603,logout,2024-02-06 12:13:54,3ecabb23-4f3c-4143-b879-6b9040d0c5bd,app/wp-content/app
2531,103,click_ad,2024-02-07 20:13:01,25420ef2-1c8e-4e6a-bd83-76cce9726d5e,wp-content
2532,303,purchase,2024-03-28 05:20:53,32053a95-a273-4652-9630-5e25d191947d,explore
2533,908,logout,2024-02-05 19:01:56,b0e4baf4-f7d8-4cfd-b120-1cf0401cfcea,app/posts
2534,1486,purchase,2024-01-26 05:38:23,64d06de7-88de-47ba-8bb0-381f9e5d68d3,blog/search
2535,1469,page_view,2024-03-08 12:34:24,2e3f9786-1da7-4cb7-b327-f711e42612a8,main
2536,1148,add_to_cart,2024-03-01 01:08:05,58511b6d-cbe7-4e33-885b-915bd4ce7892,main/list/categories
2537,174,page_view,2024-01-31 11:03:14,ce0facea-3ef8-4d7e-b64e-a0351cfa75de,list
2538,1029,page_view,2024-03-30 18:16:47,68099689-e60c-478f-8ba8-0e00a4aef0a3,categories
2539,769,add_to_cart,2024-01-27 09:04:49,0f62ecbc-75f2-433d-953a-14b7674c67ef,wp-content
2540,791,purchase,2024-01-02 07:29:54,a30e2fd5-8c7e-4ced-ac48-60be673c1966,list
2541,1059,page_view,2024-01-27 10:41:41,e30c1422-f149-4c3a-ad7c-bd71b3d81302,explore/search
2542,1729,purchase,2024-01-22 21:28:43,f27f500e-db14-4d8d-af58-e86dc442c779,search
2543,1725,search,2024-03-14 07:50:17,cbeab762-2c52-4311-a676-cebac0d31584,blog/tag
2544,59,logout,2024-02-03 01:46:27,6fd9f7f5-1d11-4788-8ae8-2b16d2585142,explore/app
2545,1546,click_ad,2024-01-12 19:50:12,f00184dd-d7c7-4f78-82d0-cbc1e66eae09,app/tags/app
2546,1291,search,2024-02-19 06:39:04,52d07c9b-bb5d-483c-baf6-39ea8e2c601e,posts
2547,1632,click_ad,2024-02-26 13:49:12,edb9177c-5342-4e24-bcb4-48f5719c80a6,posts
2548,1174,purchase,2024-02-20 00:17:45,a62668a8-c7f6-41dc-8762-f17dd21662c8,explore
2549,1265,page_view,2024-02-25 03:23:43,3897a1a7-df61-4fd9-9f5f-42034acb0676,main/posts
2550,1286,add_to_cart,2024-03-27 14:40:19,c4f6136f-8eb4-462d-8be4-78b04bf62de8,list
2551,181,logout,2024-02-09 16:50:06,6eaf2da0-4e24-47ba-b4bd-877845dc03c1,tags
2552,559,search,2024-02-12 20:25:32,65511b75-db1a-4ce3-9f5d-e6053c7a4782,app/list
2553,1179,click_ad,2024-03-25 18:00:56,8fb1cf9a-949e-49f9-a8d5-bbdc5d37ac43,tags/tags
2554,1152,page_view,2024-02-04 19:44:23,d4c9d11c-c5a1-4094-acc8-12fbfc1a0383,list/search/tag
2555,43,page_view,2024-01-18 18:48:23,f22d2d0e-c198-4310-aead-ad017d04a1f4,categories/blog/explore
2556,1301,add_to_cart,2024-01-23 14:55:03,04dd94e1-7146-463c-a8e7-edb9156a63bc,app/category/app
2557,1380,page_view,2024-02-20 21:25:06,28d57f70-bd02-495d-89f2-6f708fc2b97b,blog/tag/blog
2558,1079,purchase,2024-01-19 10:18:28,e490aad0-1da2-4746-91a9-beaad17b1b8f,search/category
2559,132,add_to_cart,2024-01-30 03:07:08,6abe391d-e25b-4bb4-8ad5-f08c31bd0962,list/blog
2560,995,click_ad,2024-03-08 05:42:09,c4910fe0-3c40-494d-9938-3d120ef8f20d,tag
2561,1132,add_to_cart,2024-01-22 04:43:15,c8ae3c33-c699-46c9-a5ef-51b146b7d3e7,category
2562,1118,search,2024-03-25 05:45:03,5211e898-96eb-4270-9c22-ff2d36128034,list/tags/search
2563,335,purchase,2024-01-20 20:11:21,d9d4dcb2-09bc-48b0-83e1-d9c21d629c3b,app
2564,1896,purchase,2024-03-06 06:47:22,f60088ef-1a26-48b7-801e-1fdc6e6b9424,main/list/search
2565,1415,logout,2024-03-12 07:13:26,9ad668c1-6e1b-44ac-a6cb-6b5c59a1a685,list/search/blog
2566,175,search,2024-03-13 03:02:45,851e87ba-81ed-4650-872c-8c61d82e7d13,main/tags
2567,1100,logout,2024-02-12 12:32:23,61ef827a-c4bd-4bfd-a75e-01a838b61e09,category/category/blog
2568,999,logout,2024-01-20 10:15:48,a6344534-1c93-4266-8c15-9d009a287b1e,search/wp-content/search
2569,994,purchase,2024-03-30 01:08:53,01de0b20-83a6-4a02-a787-ddfbb83b2939,categories/categories
2570,1602,search,2024-03-12 11:08:51,c8c90aea-5d6c-4b24-92fd-da9fb814eb36,blog
2571,322,click_ad,2024-03-26 12:22:22,9290a5c2-198a-44a3-8fca-48b9e7288dbe,list/categories
2572,564,page_view,2024-03-24 17:21:39,e9a65ff7-d2fc-468d-89de-8249ea7e814b,search/explore/tags
2573,1150,purchase,2024-01-08 21:39:35,f94b69df-3f81-4926-a3d8-e8c86899acb0,list/main/main
2574,1425,search,2024-03-11 17:01:38,abed3e54-aae9-4deb-bcd1-106c55ddbf74,search/blog
2575,590,purchase,2024-03-24 06:23:14,e5050dd5-edf4-4924-9359-425d9cba7ad0,list
2576,98,page_view,2024-01-03 17:42:37,19ae5238-0fa8-47b8-ae45-46432a4e1c14,categories
2577,702,add_to_cart,2024-02-21 18:38:00,44e0305c-19b1-4704-8348-8b738ad4f7dc,list
2578,1097,search,2024-01-02 02:07:00,c37890d9-6305-414e-b121-67c1c640bdb0,tag/explore/tag
2579,1451,click_ad,2024-01-25 04:18:34,df5019ca-aa39-4109-871a-fd848ccaaf70,app/categories/search
2580,813,click_ad,2024-02-19 16:40:11,0d2ceac2-fee3-4639-9551-8bffda73fbf4,category
2581,1071,search,2024-01-01 05:06:37,edb1026b-0e54-413d-a5be-ee512958e39f,tag
2582,264,logout,2024-03-10 11:23:13,3ea88b78-775f-4dfa-affc-d42fe7790500,tag
2583,1577,purchase,2024-01-04 06:02:33,84a114ad-8a84-4582-bf37-db0ba9df71db,main
2584,743,logout,2024-02-23 10:06:08,a4918f19-2e05-42dd-946b-6fd1ed670014,list/posts
2585,1393,purchase,2024-01-16 15:53:39,179865f6-24d9-4af5-ac8d-9ddddd77afbd,wp-content/search
2586,1905,click_ad,2024-01-01 09:12:02,e62f172a-6057-4d67-8f79-e3a12624cc84,tags/blog
2587,1354,purchase,2024-03-15 05:10:20,4f4da5e6-fc34-4fd4-ad73-52c6a030cd03,tag
2588,244,page_view,2024-01-19 09:24:15,3ab14bf7-63a3-485f-adb3-a85d886cfb14,explore
2589,81,purchase,2024-02-24 09:30:39,8d0938b4-76ae-4247-a8ec-8a53bbc36b99,search/app
2590,366,add_to_cart,2024-01-17 18:46:11,ff94aff9-7251-44b8-afbf-540c50c4b01f,posts/main/category
2591,1485,purchase,2024-03-04 05:07:00,0a28bc3c-8a5c-4532-9ffc-b853f01b3ec2,posts
2592,285,page_view,2024-01-28 12:08:17,d9d52a0e-9ef8-4420-827a-67459d6c460c,list
2593,939,logout,2024-02-20 10:20:20,82e2b428-ec10-465b-ace1-bbdd099bfe61,explore/main/category
2594,612,click_ad,2024-03-23 03:43:09,4b40f12f-5645-41d9-bf2a-b4cee9c6ec7f,posts/main/search
2595,1233,logout,2024-02-17 08:14:57,ef37b9ac-ca66-44f4-851f-24e194d5f679,categories/main
2596,252,purchase,2024-01-27 04:21:22,6ca6d733-ff1b-40a5-a6b4-5eb2a8a7d9dd,posts/tags/tags
2597,416,search,2024-01-08 02:09:16,fe79016d-a33f-4553-b056-800e059da5a0,blog/app/search
2598,623,logout,2024-01-23 12:35:25,f410c5c3-606d-4af1-8254-4dcdc554bd0d,tag/categories
2599,1012,click_ad,2024-03-06 08:03:21,45b5521a-1720-49da-8e86-45ddc625158c,main/search/explore
2600,1839,add_to_cart,2024-01-21 07:10:13,662d4dd3-0242-49a8-9c3b-7e8ceb210ed2,categories/search
2601,1496,click_ad,2024-01-01 22:00:55,e558d5fd-915e-449b-a443-69a771c2edf4,category/explore/posts
2602,39,click_ad,2024-02-15 14:00:09,f8879dd1-4a71-40e9-be42-b6d40e1ee3cc,category/category
2603,1936,logout,2024-01-16 02:32:21,69f7609d-4491-4857-9c8a-c41d02ae97d0,tags/explore
2604,892,add_to_cart,2024-03-05 05:21:01,f990d139-a812-40c3-9f47-fda03ecb5a14,list
2605,1537,search,2024-01-02 02:19:48,35b4f903-e14e-4e05-8cc9-cd4507f44112,main
2606,912,click_ad,2024-02-19 19:21:18,25656670-e264-4c92-8f1f-cb4c67fee39a,explore/category/main
2607,672,search,2024-02-19 21:05:37,9a66cb06-2562-4500-9a6b-568bc5343d66,search
2608,662,page_view,2024-03-14 05:54:22,3bc1b67f-7073-4ad9-ba35-cb48eb65c2c2,search
2609,224,logout,2024-01-09 10:52:06,e43de616-5ba0-4469-90bc-df6d040b7431,tags/wp-content/tag
2610,1796,click_ad,2024-03-19 23:29:12,b1db4f16-38a4-4c77-8706-30d72341b0bb,app
2611,1716,add_to_cart,2024-01-17 03:24:42,07024915-0d01-4348-9900-ba3843730fe2,tags/app
2612,1427,search,2024-02-26 20:55:20,b4606326-84ee-4bb1-a5ae-be29e9ecfc7e,tags/search/posts
2613,13,page_view,2024-01-26 17:34:43,12b57ebb-7dda-4997-819c-fc6129c0eca8,list
2614,938,click_ad,2024-03-31 08:36:41,36853c8b-7984-462a-97cd-f14a3bc5b988,tags
2615,829,search,2024-02-02 10:55:15,9b2edf6d-af1f-4508-a4c4-ea5a15f02694,category/app/wp-content
2616,683,logout,2024-02-04 22:07:55,2d47e2ba-cbce-4a87-9473-30c3ac49d87b,main/search/search
2617,745,add_to_cart,2024-02-21 22:07:55,bce07c42-85cc-474e-beb0-2527899f8191,categories/category/explore
2618,473,click_ad,2024-03-10 16:41:02,596552f1-75d7-49f8-bfa9-39c94feb260a,app/blog
2619,81,page_view,2024-03-14 02:47:33,961642c0-3a92-4643-a070-9ead4e3c5df8,wp-content
2620,1963,purchase,2024-02-09 04:37:17,67781275-8c55-4c11-959f-fe9e19983f21,tag/main
2621,961,add_to_cart,2024-03-01 21:26:22,6b4a0fde-35d8-44c9-8ca0-5824a526aebc,categories/explore/category
2622,373,purchase,2024-02-11 10:06:43,1ffe1e7c-6320-4000-b431-bad0923a572a,main/search
2623,1868,purchase,2024-01-25 12:33:08,aa961332-e08a-49d5-ac52-a07c84f5605e,tag
2624,1915,purchase,2024-03-16 09:45:45,10da68b9-9633-4d04-99a4-24dbfefb2696,posts/category
2625,777,page_view,2024-02-20 02:47:13,4ab9bb86-810c-41f1-8fdb-bf868addd598,blog/tags
2626,588,add_to_cart,2024-02-04 12:11:19,bbea26d7-1c2c-41d5-96ce-42945907d3b6,list/tag/posts
2627,1159,add_to_cart,2024-01-06 12:02:22,55ba9fe4-5b94-4c00-9963-8919af8b7a25,search/explore/categories
2628,998,click_ad,2024-02-05 22:14:27,22b5cb45-aefc-4162-9af2-6e381021e5b4,list
2629,501,logout,2024-03-26 23:15:25,f1fac09a-3a98-4fb1-b6d5-91d3b5413187,main
2630,1820,add_to_cart,2024-01-11 11:36:13,170fc046-e08c-4276-bcd7-ecb4b2fa9fee,tag/main
2631,1053,click_ad,2024-01-05 04:57:49,40c228b5-b3bd-4748-9132-ca862fa924f6,search/category
2632,931,page_view,2024-03-04 08:54:15,962f3204-f953-46c2-82f8-6b3c5c1b1dd5,search/explore/blog
2633,741,logout,2024-01-06 07:49:41,c9aa5599-8f1d-4dd3-8b6e-447dc7ef65a4,category/search/categories
2634,399,add_to_cart,2024-02-07 20:08:13,6826f16a-112a-4293-9dd3-ffbaea3d5ee0,category/tags
2635,252,logout,2024-01-03 12:49:24,70c2f433-a766-484c-b073-2274ae095d9d,tag
2636,732,logout,2024-02-25 18:24:53,5aa1875f-5dd8-47aa-b929-27ab81e758b7,blog/search/explore
2637,1563,search,2024-01-02 09:41:19,7951a062-73c3-4b96-97c4-196ad6519de8,search
2638,1718,search,2024-03-08 17:47:17,9d82a3fb-7d8d-4290-a841-ea301b0fe1ec,main
2639,257,page_view,2024-03-22 11:14:38,caea8305-7331-43bd-ba3e-309949780351,main
2640,1809,logout,2024-03-06 13:49:19,905899d2-d614-4826-8d3d-7d82a9ff0ca1,app
2641,1869,purchase,2024-01-21 13:17:02,6955650c-1900-45c8-ac69-c8bf81880a1a,wp-content
2642,1136,search,2024-02-19 08:50:46,6fca62c9-2f5b-4b74-bd44-d72de2b25940,search/blog
2643,686,click_ad,2024-01-12 11:21:08,03c2361b-aa3e-4b86-81ab-9beb4d777100,tags/search/tag
2644,1543,page_view,2024-01-30 10:46:06,d7b1dacd-35a2-4bc3-b362-f1779d19257a,explore
2645,418,add_to_cart,2024-01-16 11:53:39,953a8d8e-2ef4-4c21-a412-1aa0aebe1a02,list/explore/main
2646,1879,logout,2024-02-24 14:37:28,c9cdb3de-a44c-4dca-b7c1-db7d85aacc64,main
2647,1809,add_to_cart,2024-03-01 05:43:15,a246df66-8ade-4df6-bf40-a0de701130a1,main
2648,1239,page_view,2024-02-26 11:54:45,0541d7f7-4294-4038-ba67-c27561068663,app
2649,197,add_to_cart,2024-02-16 07:33:50,11513b9a-dfc2-4599-99dd-6858dd9f7623,category
2650,1386,search,2024-03-31 16:13:14,a3229083-dce0-4684-a374-a0633d0128a2,tags/wp-content
2651,1849,add_to_cart,2024-02-25 16:29:17,90309716-15b8-4352-9cd3-3412c6d8cc9e,category
2652,1822,logout,2024-01-08 22:47:04,a863f993-a283-4738-8671-069d656c3d64,wp-content
2653,573,page_view,2024-02-04 22:32:45,806e2b2d-6dd5-4ac9-b310-e6717fb589fc,list/category/tag
2654,1393,add_to_cart,2024-02-19 06:39:50,12e4e62c-026a-474d-b929-516a04a0e886,categories/tags
2655,1973,logout,2024-03-06 10:24:54,3604b309-a294-44a3-918e-8d10eb5caa28,main
2656,854,purchase,2024-01-13 13:34:35,b56ddabb-307f-42aa-847e-722d0c9fc3a2,app/tags
2657,732,add_to_cart,2024-03-05 01:35:22,33c87d54-5c11-46b4-9f2b-1ed1273c1e57,search/wp-content
2658,222,add_to_cart,2024-02-12 04:59:14,72ee72a5-983f-484b-ac67-6fa557503801,search/blog/tags
2659,1575,add_to_cart,2024-01-04 04:11:16,ae7afbb9-eb9d-44a9-be10-a3a893a58fd6,wp-content
2660,332,click_ad,2024-01-14 17:27:46,d2aa1e5e-f639-4c5f-849d-51f54820c5af,tag/blog/tags
2661,793,search,2024-03-26 08:24:34,cda86ae7-b63c-416c-aa02-2b9a5a30aa72,list/posts/list
2662,171,logout,2024-01-20 07:43:45,e3222963-3b05-4da6-8d89-e2b889ac6c9d,tags/main/app
2663,699,page_view,2024-02-15 23:42:12,c2898d80-97b7-4bfb-afc5-d93a0b443a5d,tags
2664,566,page_view,2024-03-25 14:41:32,19c4a160-087c-4294-b075-bca9eba3cab3,main
2665,1835,purchase,2024-03-23 04:15:04,8d91f795-c5cd-4645-b094-c99dd38cfcaa,category/blog/wp-content
2666,1409,purchase,2024-03-02 19:48:45,8fab16e4-2a12-4421-88bd-5899c985ddb2,app/main/category
2667,1707,page_view,2024-02-03 14:22:47,62487c74-9035-44cc-ad12-4a2e15654e26,list/category/blog
2668,149,search,2024-03-20 03:21:21,13f2dc9e-cd5e-4d91-8970-0f4f279545ef,tags/tags
2669,775,page_view,2024-02-17 14:40:15,bcd99d89-aa51-470c-a97d-35283914f15f,list
2670,75,add_to_cart,2024-01-17 22:01:26,d5abd6cd-c71f-4cbd-a9d6-7b91f8193508,tags
2671,798,click_ad,2024-03-17 17:40:16,dfa69937-c702-4441-844c-3a1b5463d92c,app/blog
2672,1114,search,2024-01-05 16:01:46,b913675b-efaf-4763-94bf-b5f6cfadab84,posts/wp-content
2673,619,page_view,2024-01-24 14:02:52,7b99e201-7ce5-4677-8e7e-28113fc13937,categories/posts
2674,76,logout,2024-03-23 07:37:24,185c381f-fe3d-4890-8265-cd63d3d766d0,main/blog
2675,523,page_view,2024-02-06 08:54:29,9b854c49-5d95-49e4-ba4d-b295f49ebb7d,categories
2676,1239,click_ad,2024-03-13 03:19:00,b9940285-3724-422d-b8ce-834c7cb5b069,wp-content
2677,521,add_to_cart,2024-01-18 00:05:25,5933a5ef-e3a0-4a58-9ea7-72f1875f44dc,categories/list
2678,413,logout,2024-01-31 21:50:04,5d3f7999-b8d4-49ab-8184-876247e19ecd,search
2679,1132,purchase,2024-01-23 04:33:21,bb624c7c-1397-44e2-83a8-c8f54fbf2dd2,search/explore/main
2680,1404,click_ad,2024-02-11 23:42:24,1cf9088f-9abb-4164-94be-37904e94f25a,category/categories
2681,1902,click_ad,2024-03-31 00:38:06,87ea0c60-feca-41d2-971d-b7bc9766469c,search/main/list
2682,1733,click_ad,2024-01-25 22:44:52,af082ea7-9fb8-4110-bfd4-af2208ef1eba,list/search
2683,770,search,2024-02-10 15:55:24,1a91c48e-cbcc-44ca-8a22-d74a170ff9b3,main/explore
2684,1844,logout,2024-02-06 10:31:29,dde76154-33c5-4d70-b09e-4a93eb82ae67,tags
2685,1246,logout,2024-02-10 13:28:41,28390d98-99c5-4202-9941-740cef21fbfc,app
2686,969,add_to_cart,2024-03-15 02:22:54,f4ce38b5-eef7-40ab-bc6e-596669dcc678,explore
2687,766,search,2024-02-26 11:52:16,0ed4f917-39b5-4f16-97c4-d3c9982ac86e,tag/app
2688,803,logout,2024-01-13 23:03:15,582d0d16-5bf6-47b0-a469-57e861f9562e,wp-content
2689,1249,click_ad,2024-01-10 20:49:41,5e7ad7bf-5b3d-4d38-96bf-82a8fb98ecaa,tag
2690,642,click_ad,2024-03-26 18:35:54,bf05424d-c02c-4c27-a356-159006a9ff6e,search/explore
2691,1605,search,2024-02-02 17:13:37,fe726585-9a79-4adc-92a8-619f8f7537da,explore/explore/category
2692,831,purchase,2024-01-27 08:27:09,eae54683-1ddb-448f-b031-ef050812af53,categories
2693,1942,search,2024-03-09 06:23:16,eb4adf90-564e-4292-a6d8-681a9de2bc03,wp-content
2694,738,purchase,2024-02-28 19:31:26,39a44ff6-c765-44e5-9e35-c9d33e8c4ca0,tags
2695,1588,logout,2024-03-11 07:23:45,4e79db1e-e61c-40ce-8f98-059247ff40c7,blog
2696,1256,search,2024-02-11 21:09:03,2f6046d0-e48a-42c1-97de-4a22892fbb98,explore/categories/tags
2697,1478,click_ad,2024-03-18 11:53:13,429e9952-4754-4b6f-ab97-2c0761295874,list
2698,1753,search,2024-01-22 07:07:04,1638dc02-982a-4bfc-92c9-59eb6450b25c,tag/category/categories
2699,962,add_to_cart,2024-01-31 14:32:35,88e79f03-5329-411a-8ac3-ec6afa7c367a,wp-content/posts
2700,596,purchase,2024-01-07 20:42:32,2117f6c9-2d14-4384-b4c4-649cd2319082,posts
2701,794,purchase,2024-01-24 22:44:40,7c51e6ac-138a-499b-b110-0457c8bae8a9,blog/blog
2702,708,click_ad,2024-03-25 23:43:35,26f10bf4-6f0b-4f25-9948-34c48f9bec76,wp-content/tag
2703,1091,logout,2024-03-11 06:13:27,05940908-1398-4346-9b15-3116cd8b8456,search
2704,1626,add_to_cart,2024-02-16 01:15:34,31fb8e2f-4366-4171-b5b8-2e54826e8b86,list/posts/app
2705,970,page_view,2024-02-10 00:12:59,edb5f5ea-f84e-4e66-ae8b-66f0183d4a70,main
2706,228,click_ad,2024-02-20 05:13:45,49a5fe1e-9997-44b2-ba5a-edadf2810f70,explore/posts/categories
2707,1932,purchase,2024-01-21 01:35:05,19b3cd26-239d-4171-8274-388d7fd66ffa,list
2708,1067,add_to_cart,2024-02-10 16:34:02,31d9fce6-ccfe-4f2d-b26b-fa3951a63926,categories/categories/list
2709,1540,add_to_cart,2024-01-18 16:54:38,491da93c-273a-4796-a788-974d671f2e6b,explore/explore
2710,1425,click_ad,2024-02-17 14:16:55,cb303311-b20d-48dd-8d13-1c48a2ed2f85,explore
2711,1769,search,2024-01-15 01:36:28,c341c505-de8a-49e1-a573-06afa363553d,list
2712,1957,purchase,2024-03-21 03:49:03,2c73322f-7f2b-4911-837c-f70f973d596c,explore
2713,1424,purchase,2024-03-26 03:53:35,1b6ebf0f-b800-4e73-8e66-aadc36bc5e4c,tags/list
2714,637,search,2024-03-14 06:42:38,832c046c-841e-43c2-af16-871fab0ea511,blog/app/main
2715,1040,page_view,2024-03-14 22:39:51,d8bf2339-704e-4945-868d-11c8ee6c98c0,posts/tag/main
2716,1747,click_ad,2024-03-20 06:43:23,a227fe8e-f2af-4493-92fb-38a4fcd0317f,tags/list/tag
2717,718,page_view,2024-03-01 15:39:27,cb766a4f-9f4c-4e73-b936-6da0dc14bb2c,tag/categories/tags
2718,626,logout,2024-01-10 16:48:12,a66994a4-2c2e-487f-b8de-bc86a82a7410,category
2719,752,page_view,2024-01-01 08:11:06,ade051c9-e524-4d01-870f-bc036fdaa957,list/list/explore
2720,1333,search,2024-02-12 09:00:51,ba35827f-f359-4ce0-b12a-df31a287c780,tags/main/list
2721,1131,click_ad,2024-01-01 18:17:35,0c584d5f-7701-43c0-ad83-043c785f2265,categories
2722,1178,search,2024-03-22 05:20:09,eea23186-ead2-4f59-8c16-9382c250268f,blog
2723,1543,page_view,2024-03-25 22:46:29,3848ce75-4728-421b-9607-b59f31ba9508,categories
2724,331,page_view,2024-03-17 00:15:04,d5940c1c-990b-40e5-922b-ec3302bdebc3,app/tags
2725,353,page_view,2024-02-25 17:23:28,37f97d22-9d24-463c-8e1f-e94ea6acddff,main/explore
2726,1906,logout,2024-02-11 19:00:05,e954cf3b-2f01-4869-8aac-c4e57cbfdb97,explore/category
2727,156,add_to_cart,2024-01-12 16:30:46,8d2c3bc1-f3cf-4511-803d-210fe83e2181,blog/blog/search
2728,1435,logout,2024-02-02 05:21:26,124f1c9d-67cb-4005-b5fb-764fb2724021,app/app/search
2729,1544,search,2024-02-08 00:15:42,76aa5178-789f-44a9-9061-61308535c19a,posts/main/category
2730,1732,add_to_cart,2024-02-22 07:24:35,1df81add-6bd4-45bd-8aa8-655f71d548cd,categories/wp-content/main
2731,162,page_view,2024-03-03 10:31:26,cbd10985-ee54-4c4c-a5c1-41a6f90eeef4,explore/categories
2732,1984,click_ad,2024-01-03 22:21:59,6536b9f0-5c44-42e9-9917-d878104503f2,explore/category
2733,1152,add_to_cart,2024-01-16 03:51:35,bad352e4-584a-4034-91ac-16d3f6dc14e4,app
2734,448,page_view,2024-02-06 00:11:04,a3bb9768-c69b-4d3c-9daa-74d94c01cdf5,wp-content/category
2735,598,logout,2024-01-04 09:37:04,940add81-b921-49ec-9980-e31ecdd17a58,category/main/list
2736,1704,add_to_cart,2024-01-14 15:05:48,cde99fc2-7fd1-4363-94de-90a45a109c41,category/posts/list
2737,567,page_view,2024-02-23 01:19:14,8459aa59-ef86-4cfe-b398-b9ddce5da030,app/explore
2738,534,click_ad,2024-01-03 18:59:41,a49384bc-f509-4982-b7e7-d72ad4fb1267,category
2739,727,click_ad,2024-03-26 12:05:10,387a5eb8-5b54-460d-905f-cd106889f8ef,blog/explore
2740,996,logout,2024-03-02 02:24:06,fcc4702c-f149-4160-862a-ffed2ba58ae5,main
2741,1347,search,2024-03-22 01:36:50,ad51eb2d-9d4f-4da6-bcd9-6a1e7e06d4fc,tags
2742,863,add_to_cart,2024-01-08 13:04:06,dcfe123e-5004-4eaa-8b5d-aca407d696a8,categories/category
2743,1477,search,2024-02-01 03:26:48,2870e2ab-bb35-4469-9c25-e5bf7b600ec1,explore
2744,1237,page_view,2024-02-28 20:06:43,df8b89b3-090b-4fc7-8d46-b74b2bc395e4,search/search
2745,571,click_ad,2024-01-06 05:15:59,ab3ec8b0-1e6f-4363-902c-8c87eca6cbc7,tags
2746,1257,search,2024-01-20 15:38:17,9ef59bdc-60bd-4620-b184-92b243b10b55,app
2747,1033,search,2024-01-12 09:31:46,c9d785a4-79da-403b-b734-e9ae0d0a71f4,tag/blog
2748,1178,click_ad,2024-01-21 08:17:59,f505a4b8-9546-4ef3-8cad-6f4a97f72e18,blog/wp-content/tag
2749,1664,search,2024-02-10 09:16:53,cc7f2a68-be3c-403c-a3b4-6777ff9bc700,list
2750,1277,purchase,2024-03-16 16:11:49,d98eeb12-afad-4303-9200-6b944574d74b,category
2751,385,logout,2024-01-20 07:53:19,f9211111-3bfd-4172-b1fd-a06d450ae24a,tag
2752,1819,add_to_cart,2024-02-15 13:35:40,6230bbf7-df30-4686-9e58-fc1eff82c464,wp-content/search
2753,1142,logout,2024-01-22 18:44:25,1dff9e7f-44e8-4e3a-a135-ba56e2477294,list/tag/categories
2754,1853,purchase,2024-01-16 18:17:54,f9fbce1c-4c21-4f65-a334-8b58885b917e,categories
2755,220,page_view,2024-01-18 12:03:47,094c136f-7899-465b-9212-8f8ef51ff4ab,tag/list
2756,141,purchase,2024-02-01 06:52:37,dac90c7e-f868-42de-a642-1386cd18a705,category/blog/explore
2757,1891,search,2024-03-20 13:13:59,bb2b6519-e22a-40bd-8d40-c4fc12b5f431,search
2758,1737,purchase,2024-02-19 23:38:41,3bf442e0-4114-4b23-9217-594df6a21423,wp-content/app
2759,689,page_view,2024-03-14 07:48:43,78b943f0-b853-4418-9749-b84bab4564e6,wp-content
2760,398,click_ad,2024-01-28 08:29:13,0075fe88-11f4-4263-9222-41f739a3f6bd,search/explore
2761,538,logout,2024-03-24 04:15:46,4d8325e7-669b-4a25-80d5-aa0efe6cfebb,category
2762,96,add_to_cart,2024-02-28 08:24:34,7d7eae50-f21f-4bf3-908a-c77fd5de980e,app/list
2763,148,add_to_cart,2024-01-14 04:36:20,c7eed35c-9367-4672-bc32-8da0f3291599,wp-content/search/tags
2764,1811,logout,2024-02-09 03:52:50,de3c75eb-ce86-4a33-b855-11484328d779,wp-content/tag/list
2765,315,search,2024-01-11 01:22:27,b3f3ebdd-a457-4ea0-aba8-25d51c5fc91e,categories/wp-content/blog
2766,723,add_to_cart,2024-02-20 17:15:24,ab1d3c42-d36c-4d4d-be6f-83096ed62dab,main
2767,1739,add_to_cart,2024-01-17 01:00:45,7d9ceb98-9a56-4661-bbe8-f3e6d850a1bd,main
2768,624,add_to_cart,2024-03-02 10:55:12,80ca42d3-23b1-4d04-a3bb-9c4c921086eb,app/wp-content
2769,1950,page_view,2024-02-16 20:22:09,b26300ba-2079-49fe-a1b9-96c838ecdbed,tags/main/explore
2770,1392,purchase,2024-03-24 03:53:13,6532e288-e078-4767-b090-90f7b4d20bea,explore/search
