event_id,customer_id,event_type,event_time,session_id,page_url
2707,1425,click_ad,2024-01-10 04:56:50,ba4d52cb-4029-4ba9-8fe0-d42c69323b98,category/categories/main
2708,801,page_view,2024-02-07 14:14:48,0d22da76-d362-4451-9d18-b1ac7ae9d870,posts/categories/explore
2709,808,logout,2024-01-25 23:38:38,55ca2325-9bb3-445c-8c1a-adf7b5a0cf16,explore
2710,320,logout,2024-01-15 08:52:46,6098e94e-1246-4a4e-b869-190696716bd2,tag/explore
2711,178,search,2024-01-26 20:44:38,6fc7a293-feac-40ee-a268-e046d43caf78,wp-content/categories/search
2712,1195,page_view,2024-02-22 18:13:18,2a6d9042-a5f7-4461-bd19-a4ebeca80f86,list/tag
2713,1299,purchase,2024-03-09 20:09:30,28571f9d-6260-40bf-87c7-7b56946a5c80,categories/tags
2714,639,logout,2024-01-10 13:01:21,66b9a1cc-caaa-42fc-a7d6-cd34d5630ee7,wp-content/categories/tags
2715,1734,add_to_cart,2024-02-07 11:00:48,ebb126df-7050-49d8-9f86-b8e27ab09b34,categories/blog/categories
2716,1207,add_to_cart,2024-02-20 01:36:47,2574b771-211f-4c77-8811-c22264c73b68,tags/app
2717,1748,purchase,2024-03-23 21:22:42,71e3e1e2-8674-4ec5-9d4e-13254704ac78,search
2718,1650,page_view,2024-02-23 02:55:29,80235066-d654-4e9d-a0f1-bb09f07e5f49,posts/main
2719,1069,search,2024-01-08 04:11:17,13ad2cbd-6223-46de-ae0d-93487a5e5789,tag/main/wp-content
2720,25,purchase,2024-01-18 01:21:22,409b36f4-806c-4f96-8fe0-4701c27087bf,main/categories
2721,1891,logout,2024-01-26 00:31:32,2565f6c0-80c2-402d-a460-9f6946fbcc9a,main
2722,942,logout,2024-02-12 05:21:31,6a7169d2-d967-4cf6-a98d-ee8f19480ac7,explore/explore
2723,1438,logout,2024-02-22 21:35:38,464d5195-1fb2-46d5-b4a5-1ef39171f791,categories
2724,532,click_ad,2024-03-10 04:42:36,d265b2fe-251b-4a70-9a95-430e701ee719,posts/main/category
2725,984,purchase,2024-02-29 13:17:47,0bc4a36c-2d70-4abf-a7ad-d65a4d8476c3,main/tags
2726,1982,purchase,2024-01-27 08:07:46,2b1e325c-6761-4e31-9177-1040d9a53fa4,app
2727,587,search,2024-01-11 06:02:57,a223ac4f-baad-42e9-b93d-abf140dbde27,categories
2728,1765,logout,2024-03-18 12:44:48,79414b42-869b-4f14-8283-916836e0c3ba,list/wp-content/search
2729,1772,search,2024-03-20 04:01:45,9ffef3b3-9f2c-4e42-ade8-348691210b31,list/blog/app
2730,943,add_to_cart,2024-02-28 10:55:11,09e5c094-fcde-4ac6-a6a7-630496e0a031,wp-content/app/main
2731,1938,page_view,2024-03-25 09:27:24,28a62405-41e1-4290-9e6a-f7a5c35c19ec,category/posts
2732,520,logout,2024-03-31 21:04:35,b25bc723-ad1c-4665-95e8-19f5f619dbc5,wp-content/search/tags
2733,696,page_view,2024-01-21 21:02:01,d93c38e5-3bf5-446f-abcc-eebf70e0f48d,posts/list
2734,506,add_to_cart,2024-01-18 01:50:39,6c9b81ad-3a59-4471-965f-a66ce6316fe0,posts/list/main
2735,112,logout,2024-02-21 05:35:14,802958cf-944c-42ba-b28a-127e24be4986,posts/main
2736,353,search,2024-03-09 02:15:49,9805238f-f91b-4cd6-add4-752295a5815b,category/categories
2737,1341,click_ad,2024-03-17 00:07:38,ac507b53-e122-4eee-8ed0-26d39cc462d6,explore/blog/posts
2738,476,click_ad,2024-02-16 19:32:29,8345eddd-81d1-4238-a57f-b737b24a389b,app/wp-content
2739,1014,page_view,2024-03-02 07:33:50,dbd3f1ab-9f87-432e-b681-47b90d059b9e,categories
2740,1994,logout,2024-03-21 06:31:47,1abde97b-effa-4653-9be4-10f9e9f5f8df,list/tags/blog
2741,1437,click_ad,2024-01-12 02:14:48,84363f0c-7743-4049-b262-53e2e4c109dc,search/tags/main
2742,103,logout,2024-02-15 07:42:49,26f9311a-bbc3-4522-b050-8d14a773c4f7,explore
2743,1417,purchase,2024-01-24 08:31:07,0bdfac35-2b57-4b8d-b02e-2b18eb975fd5,app/categories/tags
2744,887,logout,2024-03-30 15:58:31,bb4e9baa-70a3-438f-80d7-e3aab52be3cf,blog/wp-content/wp-content
2745,1696,search,2024-03-30 11:26:31,d7d20ea4-f5de-420e-92bb-c40c33207be7,explore
2746,900,add_to_cart,2024-03-14 23:39:09,aa96cc10-7029-4863-882c-6db4eb730986,search
2747,1507,page_view,2024-03-30 05:57:06,8910fec5-7f20-4ae9-9b95-4ce3db33eaa2,list/explore/tag
2748,947,add_to_cart,2024-02-13 22:32:59,f3abb696-c169-4b8f-a731-922e516924c1,categories
2749,583,logout,2024-03-02 20:57:02,c6e49e72-74f4-4c60-b497-c6e56599e128,list
2750,207,logout,2024-02-29 03:53:52,fc96497e-62d5-4f48-bfe5-b01f239e6894,posts/list/main
2751,11,search,2024-01-21 01:32:06,4f38396d-dcc1-488e-974e-9c806e5353fe,blog/tags
2752,217,click_ad,2024-01-14 14:43:59,8e44e980-1cc4-4da2-9fc2-28d671bee14d,tags/main/category
2753,946,page_view,2024-03-15 11:39:14,f597774c-47c0-435c-b204-e3f53edcc842,wp-content/search/search
2754,1978,page_view,2024-03-24 10:45:52,bde20ef0-67d8-43a7-9eb4-cb1ccdc443c2,search/categories/categories
2755,945,logout,2024-02-12 20:13:09,778fe7bc-3eed-40b3-bcdb-9c63ce34308b,app/posts
2756,92,purchase,2024-02-19 00:40:37,5f9403ab-1565-4ef8-ba9d-d8847bf4d575,categories
2757,430,search,2024-03-06 22:55:51,21965f56-655f-4724-aa07-08f00d44def2,tags
2758,967,logout,2024-01-25 14:08:09,173439e4-fa53-469d-adc3-0978aebe3841,tag/list
2759,1086,logout,2024-03-14 19:27:43,661b0742-4a85-41f9-a08d-fe59a05b591a,wp-content/tags/app
2760,970,add_to_cart,2024-03-08 04:36:47,33206e2b-9102-4902-9174-585f0330b09d,tag/tags
2761,203,purchase,2024-03-31 18:57:38,dc2f24f8-21e1-42ad-bd6d-c13c416b2245,category
2762,391,logout,2024-01-16 22:49:09,86054184-8081-48ca-ae32-79abc8c88200,categories/blog
2763,975,click_ad,2024-02-15 22:27:46,1128e4a7-d397-4cbf-a379-3785699b5980,wp-content/app
2764,779,page_view,2024-02-19 01:57:46,f0433727-3b3f-4010-8e25-8c05b0621bdd,list/explore
2765,1014,page_view,2024-01-13 15:00:14,6fe60eb7-ae48-4071-a836-9047d1a6bb36,blog/blog/app
2766,764,page_view,2024-03-03 13:43:42,cba4ee3d-800e-4f67-8d8c-f4549826a10c,tag/blog
2767,940,add_to_cart,2024-02-18 19:29:03,b82fd1f2-c64e-42ab-8998-614ee774ed7d,main/wp-content
2768,564,add_to_cart,2024-02-13 05:38:24,0a504f36-94eb-468c-812e-63a77bf719d0,category
2769,1366,logout,2024-03-01 08:45:49,56c85243-699c-4cb8-bc7a-c8bcf75f4dab,list/category/wp-content
2770,1454,purchase,2024-02-04 21:02:06,5ebffb77-129f-447a-b7c9-958d0f8f5178,categories/tags
2771,52,click_ad,2024-02-22 10:42:30,be16fd90-5cb5-4842-b470-f39ab2daf658,blog
2772,1478,add_to_cart,2024-01-10 20:49:55,db146186-ac88-4b2f-a5e8-ebc252b2efe4,app/categories/blog
2773,900,purchase,2024-01-03 20:08:26,3b80e93d-b456-48ef-8ea3-49a0ab80d770,tag/app
2774,70,click_ad,2024-01-21 07:16:27,6fdb1c6b-3e03-4932-bda6-c45550422e96,blog
2775,31,page_view,2024-03-02 20:03:15,d5cf07cb-9567-4930-ab71-7d49870a3f19,category/category/tag
2776,574,search,2024-01-30 13:02:21,51294d84-903a-4cb5-86a7-69f3a4082957,tag/explore/main
2777,1896,logout,2024-03-06 12:15:26,2dce85ff-4e25-4c15-b382-542fab4494f2,wp-content/main
2778,953,search,2024-03-25 05:31:27,1f4942ed-0267-4154-aab8-f98401911794,main/wp-content
2779,638,page_view,2024-03-02 03:47:34,a07ef389-0730-4901-9800-112318a00366,posts/list/explore
2780,49,logout,2024-01-21 03:55:28,9a6e7cf7-33f9-4294-9456-e204b21b6d5f,blog/tag
2781,1521,purchase,2024-02-22 02:38:33,d828524c-83f0-402b-ae3e-6c312383fbe6,category/category
2782,593,search,2024-02-05 10:25:30,c332a848-22fd-4d6c-8ad9-51bb8145f5eb,category/posts
2783,1912,add_to_cart,2024-03-10 13:38:53,1afb5f5e-1962-445a-af2c-243c8008f913,list/categories
2784,281,logout,2024-01-07 04:58:01,3fe10b05-4d95-44a0-96e0-9e1fcef7c1e6,category
2785,1044,search,2024-02-02 00:13:47,f1ff9c0f-0e6b-491f-9112-31b9d75fa7bf,search/category/explore
2786,840,logout,2024-02-18 14:28:09,7148bd2f-bc38-4b2f-ad38-4dcd60da8ba9,blog/categories/category
2787,1303,purchase,2024-02-10 07:15:50,7205bf8d-f890-4ac2-bd2e-d76caef21e63,list/categories
2788,822,add_to_cart,2024-03-31 15:17:01,b816c635-8498-4992-b0fe-b283e686c990,wp-content/tag
2789,770,purchase,2024-03-20 13:49:12,0ed39be4-2a0b-45b7-a8d6-1f264796e3c1,posts/tags/explore
2790,565,logout,2024-03-17 06:21:19,0355fc9e-7213-4e4a-979c-09d9211bb57a,tag
2791,1863,page_view,2024-01-22 08:07:40,3419f970-3ca9-4503-a42d-ba67332b37a4,posts/posts
2792,1778,search,2024-02-20 15:03:39,95b7c881-9883-40e8-ac83-1ff5cc66bd03,search
2793,1944,page_view,2024-03-24 05:17:26,27e5c649-13bc-48ee-b639-1aec3e0189d2,main/posts/tags
2794,132,search,2024-02-24 20:04:24,0ce8b1ea-b70a-4acc-aec3-85d31541659f,category/main
2795,1333,add_to_cart,2024-01-02 12:05:09,34912c7b-ea6a-47d1-a626-d82773c9cc60,blog/wp-content/wp-content
2796,879,page_view,2024-03-23 14:10:43,37064199-38a6-436c-87f8-804517480d78,wp-content
2797,680,search,2024-01-26 06:29:17,d0f59593-5e25-4edd-9ecf-2b319bb6ba63,blog
2798,1525,click_ad,2024-03-02 14:46:34,61081323-8d61-4c5f-ac68-9ef0ff39cb75,posts/app/app
2799,1110,click_ad,2024-01-09 09:18:42,ea0e210a-ca55-4041-9b80-21f526895e72,tags/blog/app
2800,337,search,2024-03-19 17:45:39,d1c5d2f9-0931-434e-8e75-5f955ddb0758,tag/categories/categories
2801,1149,search,2024-01-05 22:33:56,5ef2357a-7f5f-4786-81d7-0587a1655882,explore/posts/blog
2802,1536,purchase,2024-02-07 08:20:20,0e73aa08-33ec-4985-ba74-e9d147ef3cc5,categories
2803,1415,search,2024-02-16 05:28:01,320cdbf5-8c74-49de-8715-9da50d8ef4e5,tag
2804,1057,search,2024-01-30 05:36:18,b0527114-ffc8-440f-8334-f38dd2c0c716,categories/categories
2805,497,search,2024-01-03 11:20:49,0a0b628e-ca11-4820-a55a-f26705eb2191,posts/blog
2806,1342,page_view,2024-02-17 09:59:37,29ca819d-27df-4752-972c-3809b97a46fe,list
2807,499,search,2024-03-30 05:24:11,7f9261e1-2a6b-40f4-bbab-acafc8bcb76b,list/category/list
2808,1097,click_ad,2024-01-23 09:53:50,d5c5f940-a960-49a3-9e72-26a02ee55e08,search
2809,709,add_to_cart,2024-03-28 04:24:45,47f6c78c-919a-4c3e-a4f6-78c508226eda,posts
2810,1977,search,2024-03-03 18:13:09,8e999cd2-4033-45a9-b7ca-681443cf96bb,categories/blog/search
2811,1163,add_to_cart,2024-01-09 02:39:30,d1da5360-af70-49e6-a5f4-bea4d50c9b8f,list/explore/app
2812,336,purchase,2024-02-05 07:31:17,c445df0a-85fa-4c08-80ec-b9f03935c814,blog/posts/tag
2813,1439,purchase,2024-01-26 03:19:09,39d687ca-2825-409f-93f6-9a2642f4e0e9,categories/categories/tag
2814,780,page_view,2024-03-19 03:38:34,45982e68-a259-46bb-aa92-2c3e581f7464,list/categories/tags
2815,260,page_view,2024-03-14 04:51:53,6089bae5-8212-47b6-8d25-feb6c028ad9e,main/categories/category
2816,1511,add_to_cart,2024-01-18 10:56:41,cc61a244-e146-49c6-9c76-43a3cdcafc5a,search/posts/category
2817,921,add_to_cart,2024-03-07 14:22:46,9b2c36c8-fd3f-4da3-82b0-48d026367bcb,blog
2818,1785,click_ad,2024-02-22 02:59:47,b4ffead5-256b-4786-a3cf-019d63ed6198,list/list/main
2819,1991,logout,2024-03-15 15:45:58,52401599-b5c0-4fc8-b8ca-246fd86485e0,app
2820,458,logout,2024-03-01 05:44:31,f2717d6c-475c-4a4a-9144-23be57d0af7b,wp-content/posts
2821,1627,search,2024-01-12 01:48:05,e5dcc0fc-9794-40a1-a259-edcebdc7aba1,search
2822,1549,logout,2024-01-13 00:44:25,13193892-a7e5-4253-bfcc-2ca2a8a5d001,blog
2823,742,click_ad,2024-03-29 05:48:03,2f68cad6-a617-426c-b74b-5ee09701bf18,main/app/explore
2824,1988,purchase,2024-01-15 00:35:49,171f589f-accf-4ba3-bfde-0b2b3ee87283,wp-content/main/main
2825,1166,add_to_cart,2024-02-25 17:43:49,6e0dc8ff-9cd1-4d41-aef3-9505a11b499b,list/posts/posts
2826,196,click_ad,2024-02-13 20:53:50,031f1719-b6e5-4cc6-a898-fdb3ff3e141e,tags
2827,7,click_ad,2024-02-25 23:17:44,36975b9f-4599-4ca0-8ffc-a54f3ab32dab,category/categories
2828,707,purchase,2024-03-30 05:43:30,c9e0a533-99b8-4859-9121-b2a920c38281,search
2829,814,logout,2024-01-06 21:23:00,ef70fa7f-90a4-4ea7-90c6-1d3abbe281f0,tag
2830,1893,click_ad,2024-01-19 00:57:55,1283abe0-da2f-4b9e-a350-15054009b8db,wp-content/wp-content/wp-content
2831,1927,search,2024-02-08 14:03:02,026c01cd-daab-4057-8528-b8092525a24d,tag/blog/search
2832,1467,click_ad,2024-02-10 16:40:22,ef990ab0-0523-4941-88bf-e74b3fc4850b,category/wp-content/posts
2833,130,purchase,2024-01-14 18:29:13,37d290c6-c9e6-4748-a1d0-a664a1ff1fc7,posts/category
2834,636,click_ad,2024-03-29 08:27:59,9e9c7926-1de5-4ec2-8a30-54884d8fdae2,posts/posts
2835,1493,logout,2024-03-01 00:03:04,8b1aaa00-dcf7-4f56-8eb4-fcfaed210789,search/search/search
2836,1855,search,2024-01-26 13:44:04,b30ef200-2301-45e2-8ebd-ce206e2ec8fa,search
2837,1411,add_to_cart,2024-03-16 06:37:59,5f800830-e6f9-4b85-9ebf-7af8ca5036ad,tags/list/explore
2838,547,logout,2024-01-15 21:09:22,1c2e714e-6240-48d1-bded-cee936b74efc,explore
2839,102,logout,2024-01-09 07:08:33,04091f7c-17fa-4241-9b7c-0ad7680eaedf,list/explore/app
2840,577,logout,2024-01-29 04:08:17,da5bf52b-ad6a-4c9f-99b9-09517afda585,posts/app
2841,1347,page_view,2024-03-13 08:19:01,4f55371e-2e8f-449c-a018-4c42b63357a4,explore
2842,1494,add_to_cart,2024-02-26 21:01:52,2cec5795-974e-44d3-83dd-d952c785b2db,wp-content/main/tags
2843,1792,click_ad,2024-03-02 09:21:42,63d54c7f-076b-489a-9bc4-1b36e3fcacdf,tags
2844,272,purchase,2024-02-27 22:15:31,d1834f7e-65d3-4fd7-903f-d72b77a842d8,wp-content
2845,724,page_view,2024-01-17 20:55:41,32843c37-7dab-4d6c-a9ed-8a0d556fc7e8,posts
2846,511,click_ad,2024-01-10 10:44:42,e203735a-8b45-48e4-a810-b5306b5677d4,category/categories
2847,799,add_to_cart,2024-01-04 05:38:27,ee30cc68-2464-47e9-bbaf-10b52eb05e1a,search/search
2848,46,logout,2024-02-06 04:49:02,e9c4cf4b-a189-443e-bcc4-43cbe3b05698,tag/main/search
2849,19,search,2024-01-18 13:01:08,c46adecc-d68a-4691-8cdc-ff09978dcbcc,categories/search
2850,1055,purchase,2024-01-17 22:30:26,a78f4d0b-90e9-48be-beac-d022cfc161bd,category/tag
2851,1244,purchase,2024-03-06 15:51:36,c8fbadb0-570b-43fb-b5c1-f034ae247658,posts/blog
2852,1839,search,2024-03-09 07:50:47,27b6e52a-3340-4575-b6d5-05a479207e7a,search/categories/app
2853,485,logout,2024-03-28 14:55:51,52d562fb-1d8c-49cb-b347-27c131c9a69c,main/app/main
2854,1978,logout,2024-01-05 16:06:10,c005c929-fa07-42d7-a5b8-4e2b0f43a69b,search/category/category
2855,1939,logout,2024-03-16 08:49:01,0adb4291-1e1d-418b-9754-e551941ca540,search/blog
2856,1967,logout,2024-02-19 09:59:55,b156c52b-31b9-46bd-a908-816f81b6da85,posts/app
2857,1480,add_to_cart,2024-02-23 13:25:14,d3e1dd96-372b-472c-8744-66378b39b9b8,tags
2858,34,add_to_cart,2024-01-10 08:50:12,24bcdc49-bb71-4b6b-b060-bd138c768f0d,tag
2859,1210,add_to_cart,2024-03-02 19:57:19,f451b0db-e586-466b-a9ef-05fea7f326bc,blog/search
2860,1635,purchase,2024-01-07 12:40:14,1ef45e10-7c73-47cd-81d4-2d3035af5af6,tag
2861,429,logout,2024-01-16 16:29:47,00a4ed07-ca34-420b-86c5-f49be45efa41,list
2862,450,add_to_cart,2024-01-01 03:52:05,e4bb5ec1-eb16-4a12-b2b7-80060c283109,tag
2863,1851,page_view,2024-01-16 16:36:03,7fecd37c-3411-4151-85f6-9418ec646aeb,search
2864,934,click_ad,2024-02-23 14:19:46,5da75b9f-eea7-474b-ba6f-ff2f45e7b904,category
2865,998,add_to_cart,2024-02-17 06:04:50,03dc9095-a520-4f74-b548-eab0e483bef7,explore/posts/search
2866,1376,purchase,2024-03-09 07:30:37,10bf6e73-bc00-4b58-8263-f6056f41f542,categories
2867,1375,search,2024-03-01 19:18:43,29ddfa93-3986-47d5-b167-1d7b4c47944e,categories
2868,90,page_view,2024-03-21 00:08:33,ef136dcb-7540-4e03-bd5b-2e0b65904df6,categories
2869,1073,click_ad,2024-03-26 20:39:35,b514f2cf-0b55-442a-93f9-85bb7ee72f55,category/list/app
2870,73,logout,2024-01-28 21:05:52,1e021b79-75aa-49a9-9cea-4102d5b3988d,explore/tags
2871,1824,search,2024-02-02 06:50:35,9a693af0-8587-443b-bf21-2a9cb9444693,category
2872,65,search,2024-02-11 06:48:23,f707ac6d-c4d1-4cee-b428-79216735e63b,search/posts
2873,395,click_ad,2024-03-30 13:06:06,ebead0e2-c0f2-4399-9fdc-0f923ad036a3,list
2874,1165,search,2024-02-22 08:50:56,32346610-599f-4166-bc7a-c49cc609ac32,wp-content/list
2875,341,logout,2024-02-05 15:31:57,77e20906-bb99-4179-8046-92c39b71de34,categories
2876,1396,logout,2024-02-27 13:07:18,0913571b-9186-4dd6-ad02-216ac6ae64a1,list/categories
2877,904,purchase,2024-03-27 16:21:02,4da0c12d-0aa8-470e-83cd-5a591f17aff6,app
2878,1956,search,2024-01-18 09:49:57,4a3171d2-726d-4565-9420-7ab772aecfe1,tag/explore
2879,1861,logout,2024-02-20 18:02:46,05940da5-9202-486d-bedf-6d6c7ce8e01b,blog/categories
2880,1639,add_to_cart,2024-03-29 09:56:20,13382e66-a3f1-4c48-a4fe-8682c9597378,blog
2881,1530,purchase,2024-02-12 00:50:53,dc6c5a58-8043-407f-ab48-0afaed5ac659,main
2882,969,purchase,2024-03-03 07:29:41,a3849ec3-1813-4fb1-98d5-b6867555b280,main/categories/category
2883,1731,search,2024-01-11 19:04:25,1aa5a9c9-ccc1-4920-ae12-fa4c5e243384,app/categories/categories
2884,1119,purchase,2024-01-22 00:35:42,63435898-1e47-4194-b61f-a96ddacaba76,app
2885,1841,logout,2024-01-10 05:24:24,ab5fb4fc-34b7-4144-a146-f0e16397b2d7,wp-content/search
2886,238,purchase,2024-01-10 10:33:14,ec7ac563-21b6-4ac0-95ec-967ba8e99bde,tag/app/category
2887,1729,page_view,2024-03-07 00:51:18,f0b1d42e-a034-433a-ae5c-cb6fb1eab42d,tags/list
2888,10,add_to_cart,2024-03-20 09:10:51,ba307341-3625-417d-9b6d-c70f7c32eb83,search/categories/category
2889,1903,page_view,2024-01-24 05:38:26,c31bedf4-c60c-4d19-858b-2e92b09375b8,search
2890,1937,add_to_cart,2024-02-12 14:30:13,eb1f877f-f1ac-4161-a5f8-241d3145c2cf,categories
2891,937,logout,2024-02-10 22:55:31,4694886e-646a-4ab8-9266-16cc0dc3909b,posts/blog/main
2892,1082,logout,2024-03-12 22:35:46,2b5a3136-7b37-43f2-b6c5-d13fe43a7bfd,app/posts/search
2893,1370,search,2024-01-20 14:50:09,d896224a-a43b-49ba-aa10-ea5c0752d176,search
2894,1869,page_view,2024-01-11 23:05:13,d83e5b2a-d7e7-4fc2-8422-64b7f868e6e5,list/main/search
2895,8,search,2024-03-06 11:50:35,291cb787-8490-4b84-a863-2fd7c9be3cce,app
2896,762,add_to_cart,2024-01-28 17:43:12,5139bc09-1c6a-4eea-8d15-a661e483716f,blog
2897,1023,click_ad,2024-02-28 23:31:33,25fa4af1-a3cf-4d3c-8f87-9c3904c47078,search/tags/list
2898,1083,page_view,2024-02-25 15:19:41,7a982897-936e-4662-bcca-0441282ad0f6,tags/app/explore
2899,335,purchase,2024-01-03 17:05:06,7872d66a-df1a-4228-b062-cd659f41aeae,search
2900,1299,purchase,2024-01-05 04:52:16,c3bfc44a-fb34-4da9-8943-959588b611eb,blog/categories/explore
2901,1505,search,2024-03-16 08:20:41,35d88c39-c8bb-43fd-af52-a91b2e76600c,app/list/categories
2902,623,purchase,2024-02-01 07:29:55,4e26461e-4030-4cdb-abb1-d3d6d0f1d25c,main/blog
2903,145,click_ad,2024-03-26 07:51:02,ad04670b-4b56-49f3-94b1-10b71ba8fde5,categories/search/app
2904,1261,click_ad,2024-03-18 11:37:42,a9c5b9e5-8362-4592-bac9-9a0df0087361,explore/categories/main
2905,1504,search,2024-01-02 10:43:51,9f668cdf-a2f7-4c1e-b091-0593d9aaa8d8,app
2906,1360,purchase,2024-03-10 14:59:16,75447557-82a9-4352-9c23-6331c543df22,app/wp-content/main
2907,1426,search,2024-03-23 09:59:30,f8f51a71-3b3b-4d1e-a7b2-d61b3e5f2c9b,category
2908,1654,page_view,2024-03-16 07:01:49,494190c5-21a7-4606-8434-f73d58785498,main/category
2909,1061,logout,2024-03-16 10:59:30,080dfafa-b720-4e51-9618-2a6344f9c53f,tag/wp-content
2910,482,logout,2024-02-15 17:13:03,4cd1e71d-a3b7-4577-975e-f8870e95d09e,main/category
2911,1419,add_to_cart,2024-03-28 00:13:41,7c4989c8-9775-49ce-a953-bb043b6742ef,list/main
2912,1154,logout,2024-03-27 21:26:51,1ddaf326-0981-4fcc-a9fa-2b57d6195fdb,app/list
2913,623,search,2024-01-25 22:46:26,8720dc5e-81c3-4c3c-9779-4c8eb23fe3bb,blog/category
2914,384,page_view,2024-02-04 04:34:14,bb727471-330e-47a1-92b8-017b6bb09c98,tags/wp-content
2915,1354,purchase,2024-01-01 15:15:05,506b7de9-3127-499a-aee3-a6d07232243f,tag/category/tag
2916,822,search,2024-01-21 04:34:41,0c027566-abda-46c4-a1a8-4970d4a3697d,wp-content/main
2917,1268,logout,2024-03-09 20:59:20,66798a20-2e0b-448f-a184-58f2a863d57a,main/explore/blog
2918,974,search,2024-02-23 02:10:48,edd22b6a-fd3c-4f8b-8949-63d120d2623c,posts/tags/app
2919,834,logout,2024-02-04 22:47:02,2ece172a-d9f2-4559-814a-047c6cbe5517,list/tags
2920,142,page_view,2024-02-03 18:11:46,20b5f33a-e5f0-42b6-bdea-dadd8973352e,blog/posts
2921,647,purchase,2024-02-21 11:08:06,c3167aa9-2b49-4c58-8bd7-b41e670c30af,category
2922,1020,page_view,2024-01-30 17:58:04,5d393367-49d6-4218-8ba3-6e3895558ccc,main/category
2923,1537,search,2024-03-10 02:37:53,b037186b-1642-4d53-9764-bfe38474474f,wp-content/search/tag
2924,704,logout,2024-03-29 06:42:27,7b5416b1-3dd1-41b6-8876-3872144fc52d,search
2925,572,purchase,2024-03-05 07:09:26,e22aca37-2db5-4fd6-ad0e-d3601697179a,category
2926,445,add_to_cart,2024-01-22 17:21:44,0969f8a5-d420-4f27-a9a3-4e7b1f81bcb5,blog
2927,942,logout,2024-02-03 05:13:11,57e928e0-fd36-4995-a86c-18316a050af8,main/blog
2928,15,search,2024-02-24 15:32:17,128f4ea3-e2b4-4990-8cfe-1c0af6f9ac9c,categories/tags
2929,31,click_ad,2024-03-02 20:50:54,aa457ce8-abbb-4c03-9f40-50f63f7be470,tags/blog
2930,655,page_view,2024-02-18 11:41:35,4c494202-b143-4031-80d2-9712768703c2,main/posts
2931,902,search,2024-03-06 14:30:04,07991d8b-bce8-4954-ad94-9f74432d5c12,explore/blog
2932,1405,page_view,2024-01-09 04:37:52,536107a7-f68a-434f-8a4c-bbdf07b5ac2f,search/tag
2933,1419,search,2024-03-01 11:33:21,7b647fab-b60b-4ce5-acf9-9128ea3e0336,category/search/main
2934,1987,add_to_cart,2024-01-25 20:25:20,baf3fd9b-ad0d-47f7-9f17-86db99559537,main/tag/app
2935,1778,click_ad,2024-01-27 08:43:57,1a5e467f-20c8-42c2-b756-5c123514ba3d,posts
2936,1888,click_ad,2024-02-17 06:16:05,00a495d4-1a41-4abd-926b-4786509212eb,blog/category
2937,1857,click_ad,2024-02-19 15:28:42,604eb1e6-7e30-4348-b656-69ba02186045,blog
2938,1036,logout,2024-03-31 14:21:23,cc3c0329-cdf1-44e2-b8ed-724f7e01e2ba,explore/search
2939,312,logout,2024-01-03 10:10:04,9ba9fe1d-18b6-4779-ad48-3b8bf640914a,wp-content/explore
2940,1283,logout,2024-02-25 17:29:36,cec3d059-e863-4142-b302-d36007027f9d,categories
2941,1477,logout,2024-01-03 22:54:01,457ecf71-2e35-4a2a-9c38-5518ce4854da,posts
2942,179,add_to_cart,2024-01-31 05:36:47,c2b689f0-2add-46b6-a55e-c925398f0c9a,list
2943,1690,logout,2024-02-09 00:12:23,5b32f47e-827c-4249-84e6-899112c31750,tag
2944,1718,page_view,2024-02-02 21:44:37,5cf2ddd0-f8d5-44bd-8e5a-b41cf6d21225,explore/app/categories
2945,996,search,2024-01-17 03:01:19,ef23c907-0719-4335-8893-eda28964aed1,tags/app/categories
2946,1405,click_ad,2024-02-12 19:30:00,b473eadb-61ed-4296-ad5f-57c668bdc918,list/tags
2947,1554,click_ad,2024-02-08 10:57:07,742d4665-e92c-49be-8c9a-076a35876c9f,tags/explore
2948,1994,logout,2024-02-20 17:23:20,9cee1ebd-9a69-4f94-b151-ea853212360c,tags
2949,657,click_ad,2024-01-20 03:01:24,11d25f72-20c9-4057-afbf-ca1a665de5de,posts/categories/blog
2950,1627,purchase,2024-01-01 21:21:43,a1f6f993-4a23-4d66-b201-290c37f81b1a,category/search/categories
2951,872,add_to_cart,2024-02-11 21:34:24,ac6a1421-fbb6-4a5f-b968-7713a202180d,wp-content
2952,918,logout,2024-02-12 19:57:32,c7d63f03-b938-4522-85fd-037bce37f9dc,categories
2953,469,page_view,2024-02-09 22:58:56,0d94c340-ceff-43db-8c61-12b40ca1198e,search/tags/list
2954,1077,search,2024-03-27 05:53:16,b0599691-52ff-43c6-a9aa-3ea8b968173b,explore
2955,1440,page_view,2024-01-05 23:07:03,9a2f6ad3-7689-431a-a7be-7835850a3e72,explore/wp-content
2956,1604,add_to_cart,2024-01-25 09:15:10,819e1e53-b804-474a-b469-dd077d4704d5,blog
2957,169,search,2024-01-20 08:18:21,ee53c010-1854-4983-98bd-3a2083f2b185,app/categories/search
2958,1907,logout,2024-03-24 06:12:34,15d32cb6-52ab-4fc1-8bdd-ac1616ee4896,posts
2959,1066,add_to_cart,2024-03-11 16:22:04,fe822d35-cb4c-49d7-b7a3-2eed1e2b2036,search
2960,373,add_to_cart,2024-03-22 14:23:01,361fd8ef-165b-45bc-a67b-a5dda04634e1,app/posts/posts
